"lookup_key","pkgNr","pkgCode","DAP","NPK","Urea"
"E29.48N-2.42",4,"cyan",89,242,160
"E29.7N-1.37",4,"cyan",89,242,160
"E29.24N-2.44",4,"cyan",89,242,160
"E29.34N-2.67",4,"cyan",89,242,160
"E29.69N-1.42",4,"cyan",89,242,160
"E29.7N-1.36",4,"cyan",89,242,160
"E29.47N-1.59",4,"cyan",89,242,160
"E29.53N-1.57",4,"cyan",89,242,160
"E29.29N-2.52",4,"cyan",89,242,160
"E29.31N-2.52",4,"cyan",89,242,160
"E29.78N-1.4",4,"cyan",89,242,160
"E29.63N-1.56",4,"cyan",89,242,160
"E29.19N-2.51",4,"cyan",89,242,160
"E29.54N-2.44",4,"cyan",89,242,160
"E29.34N-2.56",4,"cyan",89,242,160
"E29.26N-2.48",4,"cyan",89,242,160
"E29.34N-2.61",4,"cyan",89,242,160
"E29.4N-2.65",4,"cyan",89,242,160
"E29.35N-2.6",4,"cyan",89,242,160
"E29.3N-2.59",4,"cyan",89,242,160
"E29.2N-2.47",4,"cyan",89,242,160
"E29.22N-2.47",4,"cyan",89,242,160
"E29.19N-2.46",4,"cyan",89,242,160
"E29.21N-2.46",4,"cyan",89,242,160
"E29.3N-2.56",4,"cyan",89,242,160
"E29.56N-1.64",4,"cyan",89,242,160
"E29.43N-1.62",4,"cyan",89,242,160
"E29.3N-2.4",4,"cyan",89,242,160
"E29.25N-2.34",4,"cyan",89,242,160
"E29.41N-1.55",4,"cyan",89,242,160
"E29.44N-1.54",4,"cyan",89,242,160
"E29.16N-2.4",4,"cyan",89,242,160
"E29.49N-1.78",4,"cyan",89,242,160
"E29.53N-2.72",4,"cyan",89,242,160
"E29.31N-2.58",4,"cyan",89,242,160
"E29.46N-2.43",4,"cyan",89,242,160
"E29.34N-2.3",4,"cyan",89,242,160
"E29.81N-1.59",4,"cyan",89,242,160
"E29.69N-1.39",4,"cyan",89,242,160
"E29.7N-1.38",4,"cyan",89,242,160
"E29.25N-2.3",4,"cyan",89,242,160
"E29.23N-2.44",4,"cyan",89,242,160
"E29.4N-2.22",4,"cyan",89,242,160
"E29.26N-2.33",4,"cyan",89,242,160
"E29.46N-2.39",4,"cyan",89,242,160
"E29.81N-1.57",4,"cyan",89,242,160
"E29.34N-2.62",4,"cyan",89,242,160
"E29.17N-2.52",4,"cyan",89,242,160
"E30.14N-1.45",4,"cyan",89,242,160
"E30.15N-1.45",4,"cyan",89,242,160
"E29.38N-2.62",4,"cyan",89,242,160
"E29.13N-2.5",4,"cyan",89,242,160
"E29.63N-1.55",4,"cyan",89,242,160
"E29.29N-2.62",4,"cyan",89,242,160
"E29.21N-2.51",4,"cyan",89,242,160
"E29.26N-2.47",4,"cyan",89,242,160
"E29.25N-2.46",4,"cyan",89,242,160
"E29.32N-2.64",4,"cyan",89,242,160
"E29.32N-2.62",4,"cyan",89,242,160
"E29.26N-2.46",4,"cyan",89,242,160
"E29.31N-2.59",4,"cyan",89,242,160
"E29.35N-2.59",4,"cyan",89,242,160
"E29.5N-1.89",4,"cyan",89,242,160
"E29.3N-2.57",4,"cyan",89,242,160
"E29.23N-2.55",4,"cyan",89,242,160
"E29.29N-2.56",4,"cyan",89,242,160
"E29.43N-1.69",4,"cyan",89,242,160
"E29.56N-1.71",4,"cyan",89,242,160
"E29.16N-2.51",4,"cyan",89,242,160
"E29.21N-2.49",4,"cyan",89,242,160
"E29.81N-1.61",4,"cyan",89,242,160
"E29.32N-2.63",4,"cyan",89,242,160
"E29.18N-2.48",4,"cyan",89,242,160
"E29.2N-2.48",4,"cyan",89,242,160
"E29.47N-1.77",4,"cyan",89,242,160
"E29.41N-2.32",4,"cyan",89,242,160
"E29.39N-1.53",4,"cyan",89,242,160
"E29.95N-1.75",4,"cyan",89,242,160
"E29.82N-1.59",4,"cyan",89,242,160
"E29.35N-2.2",4,"cyan",89,242,160
"E29.77N-1.38",4,"cyan",89,242,160
"E29.69N-1.37",4,"cyan",89,242,160
"E29.94N-1.63",4,"cyan",89,242,160
"E29.9N-1.62",4,"cyan",89,242,160
"E29.8N-1.57",4,"cyan",89,242,160
"E29.76N-1.37",4,"cyan",89,242,160
"E29.73N-1.49",4,"cyan",89,242,160
"E30.16N-1.46",4,"cyan",89,242,160
"E29.31N-2.53",4,"cyan",89,242,160
"E29.37N-2.62",4,"cyan",89,242,160
"E29.35N-1.84",4,"cyan",89,242,160
"E29.37N-2.68",4,"cyan",89,242,160
"E29.23N-2.51",4,"cyan",89,242,160
"E29.49N-2.49",4,"cyan",89,242,160
"E29.56N-1.9",4,"cyan",89,242,160
"E29.59N-1.56",4,"cyan",89,242,160
"E29.59N-1.55",4,"cyan",89,242,160
"E29.43N-2.41",4,"cyan",89,242,160
"E29.51N-2.4",4,"cyan",89,242,160
"E29.51N-1.85",4,"cyan",89,242,160
"E29.29N-2.44",4,"cyan",89,242,160
"E29.19N-2.43",4,"cyan",89,242,160
"E29.45N-2.3",4,"cyan",89,242,160
"E29.46N-2.29",4,"cyan",89,242,160
"E29.56N-1.67",4,"cyan",89,242,160
"E29.46N-2.35",4,"cyan",89,242,160
"E29.43N-1.7",4,"cyan",89,242,160
"E29.34N-2.55",4,"cyan",89,242,160
"E29.5N-2.34",4,"cyan",89,242,160
"E29.5N-2.79",4,"cyan",89,242,160
"E29.45N-1.8",4,"cyan",89,242,160
"E29.4N-1.78",4,"cyan",89,242,160
"E29.49N-2.76",4,"cyan",89,242,160
"E29.55N-2.73",4,"cyan",89,242,160
"E29.2N-2.44",4,"cyan",89,242,160
"E29.21N-2.42",4,"cyan",89,242,160
"E29.28N-2.57",4,"cyan",89,242,160
"E29.75N-1.69",4,"cyan",89,242,160
"E29.44N-1.76",4,"cyan",89,242,160
"E29.66N-1.4",4,"cyan",89,242,160
"E29.78N-1.58",4,"cyan",89,242,160
"E29.79N-1.58",4,"cyan",89,242,160
"E29.42N-2.41",4,"cyan",89,242,160
"E29.5N-2.41",4,"cyan",89,242,160
"E29.58N-2.57",4,"cyan",89,242,160
"E29.47N-2.28",4,"cyan",89,242,160
"E29.34N-2.76",4,"cyan",89,242,160
"E29.29N-2.53",4,"cyan",89,242,160
"E29.45N-2.04",4,"cyan",89,242,160
"E29.38N-1.91",4,"cyan",89,242,160
"E29.28N-2.62",4,"cyan",89,242,160
"E29.18N-2.57",4,"cyan",89,242,160
"E29.3N-2.63",4,"cyan",89,242,160
"E29.31N-2.63",4,"cyan",89,242,160
"E29.47N-2.47",4,"cyan",89,242,160
"E29.49N-2.43",4,"cyan",89,242,160
"E29.54N-2.43",4,"cyan",89,242,160
"E29.55N-1.89",4,"cyan",89,242,160
"E29.56N-1.87",4,"cyan",89,242,160
"E29.13N-2.48",4,"cyan",89,242,160
"E29.57N-1.85",4,"cyan",89,242,160
"E29.27N-2.6",4,"cyan",89,242,160
"E29.25N-2.58",4,"cyan",89,242,160
"E29.25N-2.56",4,"cyan",89,242,160
"E29.52N-2.37",4,"cyan",89,242,160
"E29.31N-2.57",4,"cyan",89,242,160
"E29.24N-2.34",4,"cyan",89,242,160
"E29.4N-1.69",4,"cyan",89,242,160
"E29.4N-2.59",4,"cyan",89,242,160
"E29.55N-2.81",4,"cyan",89,242,160
"E29.51N-2.8",4,"cyan",89,242,160
"E29.48N-2.79",4,"cyan",89,242,160
"E29.43N-2.3",4,"cyan",89,242,160
"E29.49N-2.79",4,"cyan",89,242,160
"E29.44N-2.74",4,"cyan",89,242,160
"E29.54N-1.7",4,"cyan",89,242,160
"E29.36N-1.62",4,"cyan",89,242,160
"E29.42N-2.7",4,"cyan",89,242,160
"E29.47N-2.38",4,"cyan",89,242,160
"E29.18N-2.56",4,"cyan",89,242,160
"E29.45N-2.61",4,"cyan",89,242,160
"E29.53N-1.93",4,"cyan",89,242,160
"E29.81N-1.58",4,"cyan",89,242,160
"E29.82N-1.58",4,"cyan",89,242,160
"E29.29N-2.29",4,"cyan",89,242,160
"E29.36N-1.6",4,"cyan",89,242,160
"E29.27N-2.25",4,"cyan",89,242,160
"E29.31N-2.25",4,"cyan",89,242,160
"E29.75N-1.4",4,"cyan",89,242,160
"E29.38N-2.63",4,"cyan",89,242,160
"E29.44N-2.38",4,"cyan",89,242,160
"E29.41N-1.67",4,"cyan",89,242,160
"E29.48N-1.77",4,"cyan",89,242,160
"E29.58N-2.51",4,"cyan",89,242,160
"E29.57N-1.62",4,"cyan",89,242,160
"E29.6N-1.68",4,"cyan",89,242,160
"E30.2N-1.29",4,"cyan",89,242,160
"E30.17N-1.31",4,"cyan",89,242,160
"E29.2N-2.5",4,"cyan",89,242,160
"E29.57N-2.53",4,"cyan",89,242,160
"E29.73N-1.48",4,"cyan",89,242,160
"E29.31N-2.43",4,"cyan",89,242,160
"E29.32N-2.43",4,"cyan",89,242,160
"E29.57N-1.68",4,"cyan",89,242,160
"E29.36N-2.76",4,"cyan",89,242,160
"E29.21N-2.59",4,"cyan",89,242,160
"E29.95N-1.8",4,"cyan",89,242,160
"E29.51N-2.35",4,"cyan",89,242,160
"E29.59N-1.59",4,"cyan",89,242,160
"E29.44N-2.58",4,"cyan",89,242,160
"E29.48N-2.33",4,"cyan",89,242,160
"E29.44N-2.78",4,"cyan",89,242,160
"E30.17N-1.32",4,"cyan",89,242,160
"E29.93N-1.63",4,"cyan",89,242,160
"E29.39N-1.89",4,"cyan",89,242,160
"E29.44N-1.87",4,"cyan",89,242,160
"E29.51N-1.69",4,"cyan",89,242,160
"E29.48N-2.37",4,"cyan",89,242,160
"E29.44N-2.71",4,"cyan",89,242,160
"E29.47N-2.37",4,"cyan",89,242,160
"E29.59N-1.65",4,"cyan",89,242,160
"E29.52N-1.93",4,"cyan",89,242,160
"E29.59N-1.7",4,"cyan",89,242,160
"E29.32N-2.57",4,"cyan",89,242,160
"E29.48N-2.58",4,"cyan",89,242,160
"E29.49N-2.33",4,"cyan",89,242,160
"E29.42N-1.75",4,"cyan",89,242,160
"E29.42N-1.73",4,"cyan",89,242,160
"E29.1N-2.42",4,"cyan",89,242,160
"E29.43N-2.4",4,"cyan",89,242,160
"E29.51N-2.74",4,"cyan",89,242,160
"E29.42N-1.93",4,"cyan",89,242,160
"E29.4N-1.66",4,"cyan",89,242,160
"E29.52N-2.54",4,"cyan",89,242,160
"E29.6N-1.45",4,"cyan",89,242,160
"E29.61N-1.45",4,"cyan",89,242,160
"E30.18N-1.29",4,"cyan",89,242,160
"E29.44N-1.72",4,"cyan",89,242,160
"E29.56N-2.53",4,"cyan",89,242,160
"E29.55N-2.53",4,"cyan",89,242,160
"E29.55N-2.47",4,"cyan",89,242,160
"E29.56N-1.8",4,"cyan",89,242,160
"E29.57N-1.8",4,"cyan",89,242,160
"E29.42N-1.72",4,"cyan",89,242,160
"E29.57N-1.74",4,"cyan",89,242,160
"E29.44N-1.9",4,"cyan",89,242,160
"E29.51N-2.72",4,"cyan",89,242,160
"E29.56N-2.51",4,"cyan",89,242,160
"E29.59N-1.68",4,"cyan",89,242,160
"E29.57N-1.57",4,"cyan",89,242,160
"E29.58N-1.56",4,"cyan",89,242,160
"E30.16N-1.35",4,"cyan",89,242,160
"E29.47N-1.75",4,"cyan",89,242,160
"E29.43N-2",4,"cyan",89,242,160
"E29.12N-2.45",4,"cyan",89,242,160
"E29.38N-2.81",4,"cyan",89,242,160
"E29.28N-2.25",4,"cyan",89,242,160
"E29.44N-2.03",4,"cyan",89,242,160
"E29.47N-2.72",4,"cyan",89,242,160
"E29.4N-1.7",4,"cyan",89,242,160
"E29.51N-2.71",4,"cyan",89,242,160
"E29.43N-1.64",4,"cyan",89,242,160
"E29.47N-1.72",4,"cyan",89,242,160
"E30.18N-1.3",4,"cyan",89,242,160
"E29.96N-1.64",4,"cyan",89,242,160
"E29.45N-2.64",4,"cyan",89,242,160
"E29.42N-2",4,"cyan",89,242,160
"E29.41N-1.74",4,"cyan",89,242,160
"E29.41N-1.73",4,"cyan",89,242,160
"E29.3N-2.26",4,"cyan",89,242,160
"E29.37N-2.81",4,"cyan",89,242,160
"E30.15N-1.4",4,"cyan",89,242,160
"E29.44N-1.85",4,"cyan",89,242,160
"E29.38N-1.87",4,"cyan",89,242,160
"E29.37N-1.86",4,"cyan",89,242,160
"E29.49N-2.53",4,"cyan",89,242,160
"E29.96N-1.65",4,"cyan",89,242,160
"E29.57N-1.97",4,"cyan",89,242,160
"E30.15N-1.37",4,"cyan",89,242,160
"E29.49N-1.76",4,"cyan",89,242,160
"E29.62N-1.45",4,"cyan",89,242,160
"E29.29N-2.26",4,"cyan",89,242,160
"E29.43N-1.75",4,"cyan",89,242,160
"E29.65N-1.44",4,"cyan",89,242,160
"E30.14N-1.4",4,"cyan",89,242,160
"E29.47N-1.96",4,"cyan",89,242,160
"E29.82N-1.61",4,"cyan",89,242,160
"E29.79N-1.6",4,"cyan",89,242,160
"E29.49N-2.07",4,"cyan",89,242,160
"E29.55N-1.99",4,"cyan",89,242,160
"E29.54N-2.53",4,"cyan",89,242,160
"E29.35N-1.68",4,"cyan",89,242,160
"E29.8N-1.35",4,"cyan",89,242,160
"E29.8N-1.44",4,"cyan",89,242,160
"E29.26N-2.31",4,"cyan",89,242,160
"E29.74N-1.44",4,"cyan",89,242,160
"E29.34N-2.31",4,"cyan",89,242,160
"E30.14N-1.41",4,"cyan",89,242,160
"E29.59N-1.97",4,"cyan",89,242,160
"E29.39N-2.19",4,"cyan",89,242,160
"E29.49N-2.54",4,"cyan",89,242,160
"E29.42N-2.69",4,"cyan",89,242,160
"E29.55N-2.65",4,"cyan",89,242,160
"E29.48N-1.76",4,"cyan",89,242,160
"E29.53N-2.56",4,"cyan",89,242,160
"E29.21N-2.34",4,"cyan",89,242,160
"E29.25N-2.33",4,"cyan",89,242,160
"E30.16N-1.45",4,"cyan",89,242,160
"E30.17N-1.46",4,"cyan",89,242,160
"E29.47N-1.91",4,"cyan",89,242,160
"E30.14N-1.42",4,"cyan",89,242,160
"E29.64N-1.44",4,"cyan",89,242,160
"E30.14N-1.44",4,"cyan",89,242,160
"E29.24N-2.39",4,"cyan",89,242,160
"E29.45N-2.17",4,"cyan",89,242,160
"E29.41N-1.78",4,"cyan",89,242,160
"E29.19N-2.36",4,"cyan",89,242,160
"E30.14N-1.37",4,"cyan",89,242,160
"E29.52N-2.68",4,"cyan",89,242,160
"E29.35N-1.67",4,"cyan",89,242,160
"E29.37N-2.54",4,"cyan",89,242,160
"E29.43N-2.63",4,"cyan",89,242,160
"E29.84N-1.53",4,"cyan",89,242,160
"E29.55N-2.63",4,"cyan",89,242,160
"E30.12N-1.44",4,"cyan",89,242,160
"E29.58N-2.56",4,"cyan",89,242,160
"E29.78N-1.59",4,"cyan",89,242,160
"E29.42N-2.17",4,"cyan",89,242,160
"E29.41N-1.66",4,"cyan",89,242,160
"E29.35N-2.76",4,"cyan",89,242,160
"E29.39N-1.79",4,"cyan",89,242,160
"E29.43N-1.81",4,"cyan",89,242,160
"E29.49N-2.51",5,"blue",0,349,255
"E29.34N-2.37",5,"blue",0,349,255
"E29.69N-1.45",5,"blue",0,349,255
"E29.51N-1.56",5,"blue",0,349,255
"E29.37N-2.47",5,"blue",0,349,255
"E29.39N-1.64",5,"blue",0,349,255
"E29.15N-2.48",5,"blue",0,349,255
"E29.33N-2.34",5,"blue",0,349,255
"E29.37N-1.69",5,"blue",0,349,255
"E29.55N-2.49",5,"blue",0,349,255
"E29.63N-1.39",5,"blue",0,349,255
"E29.54N-2.09",5,"blue",0,349,255
"E29.35N-1.63",5,"blue",0,349,255
"E29.37N-2.71",5,"blue",0,349,255
"E29.37N-1.64",5,"blue",0,349,255
"E29.33N-1.7",5,"blue",0,349,255
"E29.13N-2.47",5,"blue",0,349,255
"E29.64N-1.55",5,"blue",0,349,255
"E29.38N-2.47",5,"blue",0,349,255
"E29.45N-2.51",5,"blue",0,349,255
"E29.39N-2.43",5,"blue",0,349,255
"E29.36N-2.36",5,"blue",0,349,255
"E29.49N-2.5",5,"blue",0,349,255
"E29.46N-2.54",5,"blue",0,349,255
"E29.41N-2.37",5,"blue",0,349,255
"E29.65N-1.58",5,"blue",0,349,255
"E29.44N-2.48",5,"blue",0,349,255
"E29.33N-1.69",5,"blue",0,349,255
"E29.49N-1.49",5,"blue",0,349,255
"E29.39N-2.52",5,"blue",0,349,255
"E29.27N-2.34",5,"blue",0,349,255
"E29.64N-1.53",5,"blue",0,349,255
"E29.47N-2.54",5,"blue",0,349,255
"E29.38N-1.65",5,"blue",0,349,255
"E29.34N-1.63",5,"blue",0,349,255
"E29.3N-2.48",5,"blue",0,349,255
"E29.36N-2.15",5,"blue",0,349,255
"E29.23N-2.38",5,"blue",0,349,255
"E29.37N-2.48",5,"blue",0,349,255
"E29.47N-2.74",5,"blue",0,349,255
"E29.48N-1.99",5,"blue",0,349,255
"E29.34N-2.36",5,"blue",0,349,255
"E29.7N-1.39",5,"blue",0,349,255
"E29.28N-2.35",5,"blue",0,349,255
"E29.35N-1.57",5,"blue",0,349,255
"E29.35N-1.65",5,"blue",0,349,255
"E29.35N-1.6",5,"blue",0,349,255
"E29.46N-2.56",5,"blue",0,349,255
"E29.23N-2.35",5,"blue",0,349,255
"E29.63N-1.58",5,"blue",0,349,255
"E29.51N-1.51",5,"blue",0,349,255
"E29.3N-2.39",5,"blue",0,349,255
"E29.35N-2.48",5,"blue",0,349,255
"E29.26N-2.61",5,"blue",0,349,255
"E29.49N-1.96",5,"blue",0,349,255
"E29.46N-2.58",5,"blue",0,349,255
"E29.59N-1.96",5,"blue",0,349,255
"E29.35N-2.15",5,"blue",0,349,255
"E29.5N-2.43",5,"blue",0,349,255
"E29.56N-1.95",5,"blue",0,349,255
"E29.35N-2.41",5,"blue",0,349,255
"E29.44N-1.75",5,"blue",0,349,255
"E29.61N-1.39",5,"blue",0,349,255
"E29.36N-2.39",5,"blue",0,349,255
"E29.69N-1.4",5,"blue",0,349,255
"E29.25N-2.61",5,"blue",0,349,255
"E29.51N-2.04",5,"blue",0,349,255
"E29.12N-2.52",5,"blue",0,349,255
"E29.28N-2.28",5,"blue",0,349,255
"E29.36N-2.6",5,"blue",0,349,255
"E29.34N-1.65",5,"blue",0,349,255
"E29.51N-1.49",5,"blue",0,349,255
"E29.41N-1.57",5,"blue",0,349,255
"E29.63N-1.57",5,"blue",0,349,255
"E29.53N-2.49",5,"blue",0,349,255
"E29.35N-1.59",5,"blue",0,349,255
"E29.31N-2.34",5,"blue",0,349,255
"E29.64N-1.58",5,"blue",0,349,255
"E29.35N-2.32",5,"blue",0,349,255
"E29.45N-1.83",5,"blue",0,349,255
"E29.45N-2.01",5,"blue",0,349,255
"E29.54N-1.46",5,"blue",0,349,255
"E29.7N-1.4",5,"blue",0,349,255
"E29.69N-1.38",5,"blue",0,349,255
"E29.4N-1.79",5,"blue",0,349,255
"E29.55N-1.95",5,"blue",0,349,255
"E29.73N-1.84",5,"blue",0,349,255
"E29.64N-1.57",5,"blue",0,349,255
"E29.51N-2.09",5,"blue",0,349,255
"E29.48N-2.44",5,"blue",0,349,255
"E29.55N-2.08",5,"blue",0,349,255
"E29.25N-2.62",5,"blue",0,349,255
"E29.48N-2.06",5,"blue",0,349,255
"E29.23N-2.39",5,"blue",0,349,255
"E29.27N-2.29",5,"blue",0,349,255
"E29.52N-1.83",5,"blue",0,349,255
"E29.57N-1.81",5,"blue",0,349,255
"E29.53N-2.09",5,"blue",0,349,255
"E29.73N-1.38",5,"blue",0,349,255
"E29.5N-1.45",5,"blue",0,349,255
"E29.72N-1.83",5,"blue",0,349,255
"E29.52N-2.48",5,"blue",0,349,255
"E29.35N-1.7",5,"blue",0,349,255
"E29.54N-1.48",5,"blue",0,349,255
"E29.23N-2.33",5,"blue",0,349,255
"E29.38N-1.83",5,"blue",0,349,255
"E29.53N-2.06",5,"blue",0,349,255
"E29.41N-2.19",5,"blue",0,349,255
"E29.4N-1.67",5,"blue",0,349,255
"E29.58N-1.66",5,"blue",0,349,255
"E29.51N-1.5",5,"blue",0,349,255
"E29.34N-2.17",5,"blue",0,349,255
"E29.36N-2.16",5,"blue",0,349,255
"E29.47N-2.16",5,"blue",0,349,255
"E29.53N-1.55",5,"blue",0,349,255
"E29.45N-1.6",5,"blue",0,349,255
"E29.46N-1.59",5,"blue",0,349,255
"E29.44N-1.58",5,"blue",0,349,255
"E29.32N-2.33",5,"blue",0,349,255
"E29.51N-1.47",5,"blue",0,349,255
"E29.46N-1.7",5,"blue",0,349,255
"E29.47N-2.19",5,"blue",0,349,255
"E29.47N-1.56",5,"blue",0,349,255
"E29.46N-2.18",5,"blue",0,349,255
"E29.35N-2.45",5,"blue",0,349,255
"E29.73N-1.85",5,"blue",0,349,255
"E29.47N-2.07",5,"blue",0,349,255
"E29.48N-2.01",5,"blue",0,349,255
"E29.39N-2.15",5,"blue",0,349,255
"E29.44N-2.15",5,"blue",0,349,255
"E30N-1.63",5,"blue",0,349,255
"E29.58N-1.86",5,"blue",0,349,255
"E29.3N-2.31",5,"blue",0,349,255
"E29.54N-1.57",5,"blue",0,349,255
"E29.47N-1.7",5,"blue",0,349,255
"E29.48N-2.19",5,"blue",0,349,255
"E29.35N-2.46",5,"blue",0,349,255
"E29.61N-1.5",5,"blue",0,349,255
"E29.48N-1.56",5,"blue",0,349,255
"E29.73N-1.37",5,"blue",0,349,255
"E29.47N-2.05",5,"blue",0,349,255
"E29.58N-1.95",5,"blue",0,349,255
"E29.43N-2.34",5,"blue",0,349,255
"E29.42N-2.33",5,"blue",0,349,255
"E30N-1.61",5,"blue",0,349,255
"E29.53N-1.48",5,"blue",0,349,255
"E29.33N-2.19",5,"blue",0,349,255
"E29.26N-2.41",5,"blue",0,349,255
"E29.27N-2.28",5,"blue",0,349,255
"E29.46N-1.56",5,"blue",0,349,255
"E29.39N-2.75",5,"blue",0,349,255
"E29.47N-2.58",5,"blue",0,349,255
"E29.4N-2.6",5,"blue",0,349,255
"E29.4N-2.58",5,"blue",0,349,255
"E29.45N-2.56",5,"blue",0,349,255
"E29.51N-2.51",5,"blue",0,349,255
"E29.41N-2.38",5,"blue",0,349,255
"E29.43N-2.33",5,"blue",0,349,255
"E29.46N-1.73",5,"blue",0,349,255
"E29.37N-2.75",5,"blue",0,349,255
"E29.42N-2.74",5,"blue",0,349,255
"E29.31N-2.41",5,"blue",0,349,255
"E29.38N-2.74",5,"blue",0,349,255
"E29.43N-1.68",5,"blue",0,349,255
"E30.03N-1.58",5,"blue",0,349,255
"E29.46N-2.07",5,"blue",0,349,255
"E29.4N-2.43",5,"blue",0,349,255
"E29.38N-2.41",5,"blue",0,349,255
"E29.59N-1.82",5,"blue",0,349,255
"E29.4N-2.38",5,"blue",0,349,255
"E29.21N-2.37",5,"blue",0,349,255
"E29.28N-2.42",5,"blue",0,349,255
"E29.53N-1.59",5,"blue",0,349,255
"E29.54N-1.53",5,"blue",0,349,255
"E29.41N-2.72",5,"blue",0,349,255
"E29.4N-1.68",5,"blue",0,349,255
"E29.39N-2.36",5,"blue",0,349,255
"E29.59N-1.5",5,"blue",0,349,255
"E29.43N-1.55",5,"blue",0,349,255
"E29.65N-1.47",5,"blue",0,349,255
"E29.73N-1.36",5,"blue",0,349,255
"E29.53N-1.44",5,"blue",0,349,255
"E29.56N-1.91",5,"blue",0,349,255
"E29.56N-1.88",5,"blue",0,349,255
"E29.24N-2.37",5,"blue",0,349,255
"E29.53N-1.49",5,"blue",0,349,255
"E29.48N-2.65",5,"blue",0,349,255
"E29.68N-1.53",5,"blue",0,349,255
"E29.69N-1.53",5,"blue",0,349,255
"E29.67N-1.52",5,"blue",0,349,255
"E29.68N-1.52",5,"blue",0,349,255
"E29.7N-1.52",5,"blue",0,349,255
"E29.72N-1.52",5,"blue",0,349,255
"E29.45N-1.78",5,"blue",0,349,255
"E29.51N-1.76",5,"blue",0,349,255
"E29.49N-1.75",5,"blue",0,349,255
"E29.47N-1.74",5,"blue",0,349,255
"E29.57N-1.88",5,"blue",0,349,255
"E29.25N-1.69",5,"blue",0,349,255
"E29.54N-1.47",5,"blue",0,349,255
"E29.52N-1.46",5,"blue",0,349,255
"E29.4N-1.62",5,"blue",0,349,255
"E29.41N-2.71",5,"blue",0,349,255
"E29.37N-2.56",5,"blue",0,349,255
"E29.48N-2.74",5,"blue",0,349,255
"E29.34N-2.44",5,"blue",0,349,255
"E29.46N-1.63",5,"blue",0,349,255
"E29.57N-1.56",5,"blue",0,349,255
"E29.5N-2.4",5,"blue",0,349,255
"E29.71N-1.79",5,"blue",0,349,255
"E29.41N-1.72",5,"blue",0,349,255
"E29.36N-1.88",5,"blue",0,349,255
"E29.49N-1.6",5,"blue",0,349,255
"E29.39N-2.37",5,"blue",0,349,255
"E29.59N-1.52",5,"blue",0,349,255
"E29.57N-1.51",5,"blue",0,349,255
"E29.49N-1.94",5,"blue",0,349,255
"E29.53N-1.94",5,"blue",0,349,255
"E29.45N-1.56",5,"blue",0,349,255
"E29.62N-1.49",5,"blue",0,349,255
"E29.69N-1.46",5,"blue",0,349,255
"E29.68N-1.43",5,"blue",0,349,255
"E29.27N-2.57",5,"blue",0,349,255
"E29.21N-2.55",5,"blue",0,349,255
"E29.38N-2.53",5,"blue",0,349,255
"E29.32N-2.19",5,"blue",0,349,255
"E29.66N-1.53",5,"blue",0,349,255
"E29.34N-2.2",5,"blue",0,349,255
"E29.34N-2.19",5,"blue",0,349,255
"E29.37N-2.19",5,"blue",0,349,255
"E29.35N-2.17",5,"blue",0,349,255
"E29.43N-2.17",5,"blue",0,349,255
"E29.43N-2.16",5,"blue",0,349,255
"E29.49N-2.09",5,"blue",0,349,255
"E29.54N-2.02",5,"blue",0,349,255
"E29.55N-2.02",5,"blue",0,349,255
"E29.45N-1.82",5,"blue",0,349,255
"E29.43N-1.79",5,"blue",0,349,255
"E29.39N-1.6",5,"blue",0,349,255
"E29.39N-1.58",5,"blue",0,349,255
"E29.44N-1.74",5,"blue",0,349,255
"E30.02N-1.59",5,"blue",0,349,255
"E30.03N-1.59",5,"blue",0,349,255
"E29.99N-1.58",5,"blue",0,349,255
"E30.01N-1.58",5,"blue",0,349,255
"E29.54N-2.73",5,"blue",0,349,255
"E29.42N-2.68",5,"blue",0,349,255
"E29.43N-2.64",5,"blue",0,349,255
"E29.48N-2.64",5,"blue",0,349,255
"E29.28N-2.38",5,"blue",0,349,255
"E29.48N-1.93",5,"blue",0,349,255
"E29.46N-1.85",5,"blue",0,349,255
"E29.42N-2.38",5,"blue",0,349,255
"E29.45N-2.38",5,"blue",0,349,255
"E29.4N-2.37",5,"blue",0,349,255
"E29.49N-2.37",5,"blue",0,349,255
"E29.55N-1.81",5,"blue",0,349,255
"E29.56N-1.81",5,"blue",0,349,255
"E29.6N-1.77",5,"blue",0,349,255
"E29.48N-1.92",5,"blue",0,349,255
"E29.52N-1.49",5,"blue",0,349,255
"E29.46N-2.36",5,"blue",0,349,255
"E29.56N-1.92",5,"blue",0,349,255
"E29.42N-1.96",5,"blue",0,349,255
"E29.41N-1.89",5,"blue",0,349,255
"E29.45N-2.66",5,"blue",0,349,255
"E29.33N-2.21",5,"blue",0,349,255
"E29.74N-1.56",5,"blue",0,349,255
"E29.46N-2.64",5,"blue",0,349,255
"E29.47N-2.64",5,"blue",0,349,255
"E29.46N-2.63",5,"blue",0,349,255
"E29.44N-2.62",5,"blue",0,349,255
"E29.26N-2.58",5,"blue",0,349,255
"E29.53N-2.57",5,"blue",0,349,255
"E29.55N-2.56",5,"blue",0,349,255
"E29.56N-2.56",5,"blue",0,349,255
"E29.21N-2.38",5,"blue",0,349,255
"E29.47N-2.79",5,"blue",0,349,255
"E29.43N-2.78",5,"blue",0,349,255
"E29.46N-2.78",5,"blue",0,349,255
"E29.48N-2.78",5,"blue",0,349,255
"E29.43N-2.77",5,"blue",0,349,255
