"longitude","latitude","c_tot_top","c_tot_bottom","ca_top","ca_bottom","clay_tot_psa_top","clay_tot_psa_bottom","db_od_top","db_od_bottom","ecec_f_top","ecec_f_bottom","fe_top","fe_bottom","k_top","k_bottom","mg_top","mg_bottom","n_tot_ncs_top","n_tot_ncs_bottom","oc_top","oc_bottom","p_top","p_bottom","ph_h2o_top","ph_h2o_bottom","s_top","s_bottom","sand_tot_psa_top","sand_tot_psa_bottom","silt_tot_psa_top","silt_tot_psa_bottom","texture_class_top","texture_class_bottom","SOM_top","SOM_bottom","PWP_top","PWP_bottom","FC_top","FC_bottom","SWS_top","SWS_bottom","B_0_30","Cu_0_30","K_0_30","Mn_0_30","N_0_30","P_0_30","Ptot_0_30","province","district","AEZ","alt","slope","TPI","TRI","N","P","K","refY","Yield_pred"
29.5817,-2.8,23.5,19.6000003814697,352,218,35.7999992370605,38.0999984741211,116,119.699996948242,7.80000019073486,7.69999980926514,107.699996948242,41.9000015258789,108,65,92,70,40838,6072,21.2999992370605,14.5,7.30000019073486,6.69999980926514,5.28999996185303,5.26999998092651,8.10000038146973,5.1399998664856,40.2000007629395,38.2999992370605,20.7800006866455,20.75,"clay loam","clay loam",4.25999975204468,2.90000009536743,23.0550155639648,23.7489013671875,35.9616851806641,36.4093132019043,48.5006065368652,46.9379272460938,27,193,162,49,2368,593,461,"Amajyepfo","Nyaruguru","Central plateau",1676,10.8410906217823,-27,30,50,40,0,"Very high",34.4024426638996
29.5917,-2.8,23.8999996185303,19.8999996185303,359,225,35.2000007629395,38.2999992370605,117.400001525879,121.099998474121,7.90000009536743,7.59999990463257,105.300003051758,40.7999992370605,102,61,86,63,42315,6636,20.7999992370605,14.1999998092651,7.40000009536743,6.90000009536743,5.28999996185303,5.26999998092651,7.80000019073486,4.82000017166138,41.9000015258789,40,19.5900001525879,19.3199996948242,"silty clay loam","clay loam",4.15999984741211,2.83999991416931,22.742130279541,23.8686790466309,35.4914894104004,36.3127212524414,48.0826263427734,46.5509033203125,26,185,177,46,2159,627,378,"Amajyepfo","Nyaruguru","Central plateau",1795,17.9619847157285,19.75,27.5,60,40,0,"Very low",14.2175254838435
29.5917,-2.8,23.8999996185303,19.8999996185303,359,225,35.2000007629395,38.2999992370605,117.400001525879,121.099998474121,7.90000009536743,7.59999990463257,105.300003051758,40.7999992370605,102,61,86,63,42315,6636,20.7999992370605,14.1999998092651,7.40000009536743,6.90000009536743,5.28999996185303,5.26999998092651,7.80000019073486,4.82000017166138,41.9000015258789,40,19.5900001525879,19.3199996948242,"silty clay loam","clay loam",4.15999984741211,2.83999991416931,22.742130279541,23.8686790466309,35.4914894104004,36.3127212524414,48.0826263427734,46.5509033203125,26,185,177,46,2159,627,378,"Amajyepfo","Nyaruguru","Central plateau",1795,17.9619847157285,19.75,27.5,60,40,0,"Low",16.8820745992528
29.5917,-2.8,23.8999996185303,19.8999996185303,359,225,35.2000007629395,38.2999992370605,117.400001525879,121.099998474121,7.90000009536743,7.59999990463257,105.300003051758,40.7999992370605,102,61,86,63,42315,6636,20.7999992370605,14.1999998092651,7.40000009536743,6.90000009536743,5.28999996185303,5.26999998092651,7.80000019073486,4.82000017166138,41.9000015258789,40,19.5900001525879,19.3199996948242,"silty clay loam","clay loam",4.15999984741211,2.83999991416931,22.742130279541,23.8686790466309,35.4914894104004,36.3127212524414,48.0826263427734,46.5509033203125,26,185,177,46,2159,627,378,"Amajyepfo","Nyaruguru","Central plateau",1795,17.9619847157285,19.75,27.5,60,40,0,"Medium",17.3149845774135
29.5917,-2.8,23.8999996185303,19.8999996185303,359,225,35.2000007629395,38.2999992370605,117.400001525879,121.099998474121,7.90000009536743,7.59999990463257,105.300003051758,40.7999992370605,102,61,86,63,42315,6636,20.7999992370605,14.1999998092651,7.40000009536743,6.90000009536743,5.28999996185303,5.26999998092651,7.80000019073486,4.82000017166138,41.9000015258789,40,19.5900001525879,19.3199996948242,"silty clay loam","clay loam",4.15999984741211,2.83999991416931,22.742130279541,23.8686790466309,35.4914894104004,36.3127212524414,48.0826263427734,46.5509033203125,26,185,177,46,2159,627,378,"Amajyepfo","Nyaruguru","Central plateau",1795,17.9619847157285,19.75,27.5,60,40,0,"High",28.7508115569386
29.5917,-2.8,23.8999996185303,19.8999996185303,359,225,35.2000007629395,38.2999992370605,117.400001525879,121.099998474121,7.90000009536743,7.59999990463257,105.300003051758,40.7999992370605,102,61,86,63,42315,6636,20.7999992370605,14.1999998092651,7.40000009536743,6.90000009536743,5.28999996185303,5.26999998092651,7.80000019073486,4.82000017166138,41.9000015258789,40,19.5900001525879,19.3199996948242,"silty clay loam","clay loam",4.15999984741211,2.83999991416931,22.742130279541,23.8686790466309,35.4914894104004,36.3127212524414,48.0826263427734,46.5509033203125,26,185,177,46,2159,627,378,"Amajyepfo","Nyaruguru","Central plateau",1795,17.9619847157285,19.75,27.5,60,40,0,"Very high",35.2784264676018
29.6017,-2.8,24,19.7000007629395,360,227,34.7999992370605,37.5,118.900001525879,122.599998474121,7.69999980926514,7.5,106.900001525879,40.5999984741211,101,60,88,63,39666,4982,20.2000007629395,13.6000003814697,7.19999980926514,6.69999980926514,5.28000020980835,5.26000022888184,7.69999980926514,4.78999996185303,43,41,19.1800003051758,18.9200000762939,"silty clay loam","clay loam",4.03999996185303,2.72000002861023,22.5077838897705,23.4078636169434,35.1370811462402,35.7892150878906,47.7372055053711,46.2166366577148,26,187,164,45,2184,723,347,"Amajyepfo","Nyaruguru","Central plateau",1842,5.47118283278649,12.75,15.75,70,40,0,"Very low",14.1021367190038
29.6017,-2.8,24,19.7000007629395,360,227,34.7999992370605,37.5,118.900001525879,122.599998474121,7.69999980926514,7.5,106.900001525879,40.5999984741211,101,60,88,63,39666,4982,20.2000007629395,13.6000003814697,7.19999980926514,6.69999980926514,5.28000020980835,5.26000022888184,7.69999980926514,4.78999996185303,43,41,19.1800003051758,18.9200000762939,"silty clay loam","clay loam",4.03999996185303,2.72000002861023,22.5077838897705,23.4078636169434,35.1370811462402,35.7892150878906,47.7372055053711,46.2166366577148,26,187,164,45,2184,723,347,"Amajyepfo","Nyaruguru","Central plateau",1842,5.47118283278649,12.75,15.75,70,40,0,"Low",17.3036873148197
29.6017,-2.8,24,19.7000007629395,360,227,34.7999992370605,37.5,118.900001525879,122.599998474121,7.69999980926514,7.5,106.900001525879,40.5999984741211,101,60,88,63,39666,4982,20.2000007629395,13.6000003814697,7.19999980926514,6.69999980926514,5.28000020980835,5.26000022888184,7.69999980926514,4.78999996185303,43,41,19.1800003051758,18.9200000762939,"silty clay loam","clay loam",4.03999996185303,2.72000002861023,22.5077838897705,23.4078636169434,35.1370811462402,35.7892150878906,47.7372055053711,46.2166366577148,26,187,164,45,2184,723,347,"Amajyepfo","Nyaruguru","Central plateau",1842,5.47118283278649,12.75,15.75,70,40,0,"Medium",17.931249630736
29.6017,-2.8,24,19.7000007629395,360,227,34.7999992370605,37.5,118.900001525879,122.599998474121,7.69999980926514,7.5,106.900001525879,40.5999984741211,101,60,88,63,39666,4982,20.2000007629395,13.6000003814697,7.19999980926514,6.69999980926514,5.28000020980835,5.26000022888184,7.69999980926514,4.78999996185303,43,41,19.1800003051758,18.9200000762939,"silty clay loam","clay loam",4.03999996185303,2.72000002861023,22.5077838897705,23.4078636169434,35.1370811462402,35.7892150878906,47.7372055053711,46.2166366577148,26,187,164,45,2184,723,347,"Amajyepfo","Nyaruguru","Central plateau",1842,5.47118283278649,12.75,15.75,70,40,0,"High",29.6836192677461
29.6017,-2.8,24,19.7000007629395,360,227,34.7999992370605,37.5,118.900001525879,122.599998474121,7.69999980926514,7.5,106.900001525879,40.5999984741211,101,60,88,63,39666,4982,20.2000007629395,13.6000003814697,7.19999980926514,6.69999980926514,5.28000020980835,5.26000022888184,7.69999980926514,4.78999996185303,43,41,19.1800003051758,18.9200000762939,"silty clay loam","clay loam",4.03999996185303,2.72000002861023,22.5077838897705,23.4078636169434,35.1370811462402,35.7892150878906,47.7372055053711,46.2166366577148,26,187,164,45,2184,723,347,"Amajyepfo","Nyaruguru","Central plateau",1842,5.47118283278649,12.75,15.75,70,40,0,"Very high",36.7046505156039
29.6117,-2.8,24.5,20,380,233,35.5,37.5999984741211,119.900001525879,123.599998474121,7.69999980926514,7.5,106.300003051758,40.2999992370605,104,59,92,65,37388,4151,19.7000007629395,13.5,6.90000009536743,6.40000009536743,5.26999998092651,5.25,7.80000019073486,4.82000017166138,42.9000015258789,40.7000007629395,18.5300006866455,18.4400005340576,"clay loam","clay loam",3.94000005722046,2.70000004768372,22.8352718353271,23.4501667022705,35.3830223083496,35.8553276062012,47.542839050293,46.2467918395996,28,193,158,46,2149,743,382,"Amajyepfo","Nyaruguru","Central plateau",1719,16.3145846980771,-4.5,19.75,80,40,0,"Very low",13.8989035756017
29.6117,-2.8,24.5,20,380,233,35.5,37.5999984741211,119.900001525879,123.599998474121,7.69999980926514,7.5,106.300003051758,40.2999992370605,104,59,92,65,37388,4151,19.7000007629395,13.5,6.90000009536743,6.40000009536743,5.26999998092651,5.25,7.80000019073486,4.82000017166138,42.9000015258789,40.7000007629395,18.5300006866455,18.4400005340576,"clay loam","clay loam",3.94000005722046,2.70000004768372,22.8352718353271,23.4501667022705,35.3830223083496,35.8553276062012,47.542839050293,46.2467918395996,28,193,158,46,2149,743,382,"Amajyepfo","Nyaruguru","Central plateau",1719,16.3145846980771,-4.5,19.75,80,40,0,"Low",17.1042117321888
29.6117,-2.8,24.5,20,380,233,35.5,37.5999984741211,119.900001525879,123.599998474121,7.69999980926514,7.5,106.300003051758,40.2999992370605,104,59,92,65,37388,4151,19.7000007629395,13.5,6.90000009536743,6.40000009536743,5.26999998092651,5.25,7.80000019073486,4.82000017166138,42.9000015258789,40.7000007629395,18.5300006866455,18.4400005340576,"clay loam","clay loam",3.94000005722046,2.70000004768372,22.8352718353271,23.4501667022705,35.3830223083496,35.8553276062012,47.542839050293,46.2467918395996,28,193,158,46,2149,743,382,"Amajyepfo","Nyaruguru","Central plateau",1719,16.3145846980771,-4.5,19.75,80,40,0,"Medium",17.8369092374053
29.6117,-2.8,24.5,20,380,233,35.5,37.5999984741211,119.900001525879,123.599998474121,7.69999980926514,7.5,106.300003051758,40.2999992370605,104,59,92,65,37388,4151,19.7000007629395,13.5,6.90000009536743,6.40000009536743,5.26999998092651,5.25,7.80000019073486,4.82000017166138,42.9000015258789,40.7000007629395,18.5300006866455,18.4400005340576,"clay loam","clay loam",3.94000005722046,2.70000004768372,22.8352718353271,23.4501667022705,35.3830223083496,35.8553276062012,47.542839050293,46.2467918395996,28,193,158,46,2149,743,382,"Amajyepfo","Nyaruguru","Central plateau",1719,16.3145846980771,-4.5,19.75,80,40,0,"High",29.9256733251846
29.6117,-2.8,24.5,20,380,233,35.5,37.5999984741211,119.900001525879,123.599998474121,7.69999980926514,7.5,106.300003051758,40.2999992370605,104,59,92,65,37388,4151,19.7000007629395,13.5,6.90000009536743,6.40000009536743,5.26999998092651,5.25,7.80000019073486,4.82000017166138,42.9000015258789,40.7000007629395,18.5300006866455,18.4400005340576,"clay loam","clay loam",3.94000005722046,2.70000004768372,22.8352718353271,23.4501667022705,35.3830223083496,35.8553276062012,47.542839050293,46.2467918395996,28,193,158,46,2149,743,382,"Amajyepfo","Nyaruguru","Central plateau",1719,16.3145846980771,-4.5,19.75,80,40,0,"Very high",37.7611691179489
29.6217,-2.8,24.1000003814697,20.1000003814697,387,236,34.5999984741211,37.0999984741211,120.099998474121,123.599998474121,7.69999980926514,7.09999990463257,111.400001525879,41.2000007629395,102,59,92,64,32804,4320,19,13.5,7.30000019073486,6.80000019073486,5.25,5.23000001907349,7.69999980926514,4.73000001907349,44.5,42.2000007629395,18.7399997711182,18.6499996185303,"silty clay loam","clay loam",3.79999995231628,2.70000004768372,22.3338184356689,23.2019920349121,34.7378120422363,35.4706611633301,47.1245651245117,45.9741249084473,28,189,157,44,2163,776,383,"Amajyepfo","Nyaruguru","Central plateau",1727,14.390711209952,-13.375,25.125,90,40,0,"Very low",13.1040772223933
29.6217,-2.8,24.1000003814697,20.1000003814697,387,236,34.5999984741211,37.0999984741211,120.099998474121,123.599998474121,7.69999980926514,7.09999990463257,111.400001525879,41.2000007629395,102,59,92,64,32804,4320,19,13.5,7.30000019073486,6.80000019073486,5.25,5.23000001907349,7.69999980926514,4.73000001907349,44.5,42.2000007629395,18.7399997711182,18.6499996185303,"silty clay loam","clay loam",3.79999995231628,2.70000004768372,22.3338184356689,23.2019920349121,34.7378120422363,35.4706611633301,47.1245651245117,45.9741249084473,28,189,157,44,2163,776,383,"Amajyepfo","Nyaruguru","Central plateau",1727,14.390711209952,-13.375,25.125,90,40,0,"Low",16.1615941828539
29.6217,-2.8,24.1000003814697,20.1000003814697,387,236,34.5999984741211,37.0999984741211,120.099998474121,123.599998474121,7.69999980926514,7.09999990463257,111.400001525879,41.2000007629395,102,59,92,64,32804,4320,19,13.5,7.30000019073486,6.80000019073486,5.25,5.23000001907349,7.69999980926514,4.73000001907349,44.5,42.2000007629395,18.7399997711182,18.6499996185303,"silty clay loam","clay loam",3.79999995231628,2.70000004768372,22.3338184356689,23.2019920349121,34.7378120422363,35.4706611633301,47.1245651245117,45.9741249084473,28,189,157,44,2163,776,383,"Amajyepfo","Nyaruguru","Central plateau",1727,14.390711209952,-13.375,25.125,90,40,0,"Medium",18.1890092315159
29.6217,-2.8,24.1000003814697,20.1000003814697,387,236,34.5999984741211,37.0999984741211,120.099998474121,123.599998474121,7.69999980926514,7.09999990463257,111.400001525879,41.2000007629395,102,59,92,64,32804,4320,19,13.5,7.30000019073486,6.80000019073486,5.25,5.23000001907349,7.69999980926514,4.73000001907349,44.5,42.2000007629395,18.7399997711182,18.6499996185303,"silty clay loam","clay loam",3.79999995231628,2.70000004768372,22.3338184356689,23.2019920349121,34.7378120422363,35.4706611633301,47.1245651245117,45.9741249084473,28,189,157,44,2163,776,383,"Amajyepfo","Nyaruguru","Central plateau",1727,14.390711209952,-13.375,25.125,90,40,0,"High",30.7901247867367
29.6217,-2.8,24.1000003814697,20.1000003814697,387,236,34.5999984741211,37.0999984741211,120.099998474121,123.599998474121,7.69999980926514,7.09999990463257,111.400001525879,41.2000007629395,102,59,92,64,32804,4320,19,13.5,7.30000019073486,6.80000019073486,5.25,5.23000001907349,7.69999980926514,4.73000001907349,44.5,42.2000007629395,18.7399997711182,18.6499996185303,"silty clay loam","clay loam",3.79999995231628,2.70000004768372,22.3338184356689,23.2019920349121,34.7378120422363,35.4706611633301,47.1245651245117,45.9741249084473,28,189,157,44,2163,776,383,"Amajyepfo","Nyaruguru","Central plateau",1727,14.390711209952,-13.375,25.125,90,40,0,"Very high",38.3779319503822
29.6317,-2.8,23.8999996185303,20.2000007629395,395,241,34.0999984741211,36.4000015258789,119.199996948242,122.800003051758,7.69999980926514,6.90000009536743,111,40.4000015258789,102,57,95,61,33582,4589,18.2000007629395,13.1000003814697,7.69999980926514,7.19999980926514,5.25,5.23000001907349,7.69999980926514,4.82999992370605,44.7999992370605,42.2000007629395,19.4200000762939,19.2800006866455,"silty clay loam","clay loam",3.64000010490417,2.62000012397766,22.0039196014404,22.7876720428467,34.3773994445801,35.0952835083008,46.8850936889648,45.8656387329102,28,181,155,44,2059,775,359,"Amajyepfo","Nyaruguru",NA,1615,20.1370576284771,-9.375,26.625,100,40,0,"Very low",14.111701880318
29.6317,-2.8,23.8999996185303,20.2000007629395,395,241,34.0999984741211,36.4000015258789,119.199996948242,122.800003051758,7.69999980926514,6.90000009536743,111,40.4000015258789,102,57,95,61,33582,4589,18.2000007629395,13.1000003814697,7.69999980926514,7.19999980926514,5.25,5.23000001907349,7.69999980926514,4.82999992370605,44.7999992370605,42.2000007629395,19.4200000762939,19.2800006866455,"silty clay loam","clay loam",3.64000010490417,2.62000012397766,22.0039196014404,22.7876720428467,34.3773994445801,35.0952835083008,46.8850936889648,45.8656387329102,28,181,155,44,2059,775,359,"Amajyepfo","Nyaruguru",NA,1615,20.1370576284771,-9.375,26.625,100,40,0,"Low",17.2964758084879
29.6317,-2.8,23.8999996185303,20.2000007629395,395,241,34.0999984741211,36.4000015258789,119.199996948242,122.800003051758,7.69999980926514,6.90000009536743,111,40.4000015258789,102,57,95,61,33582,4589,18.2000007629395,13.1000003814697,7.69999980926514,7.19999980926514,5.25,5.23000001907349,7.69999980926514,4.82999992370605,44.7999992370605,42.2000007629395,19.4200000762939,19.2800006866455,"silty clay loam","clay loam",3.64000010490417,2.62000012397766,22.0039196014404,22.7876720428467,34.3773994445801,35.0952835083008,46.8850936889648,45.8656387329102,28,181,155,44,2059,775,359,"Amajyepfo","Nyaruguru",NA,1615,20.1370576284771,-9.375,26.625,100,40,0,"Medium",18.8355056523422
29.6317,-2.8,23.8999996185303,20.2000007629395,395,241,34.0999984741211,36.4000015258789,119.199996948242,122.800003051758,7.69999980926514,6.90000009536743,111,40.4000015258789,102,57,95,61,33582,4589,18.2000007629395,13.1000003814697,7.69999980926514,7.19999980926514,5.25,5.23000001907349,7.69999980926514,4.82999992370605,44.7999992370605,42.2000007629395,19.4200000762939,19.2800006866455,"silty clay loam","clay loam",3.64000010490417,2.62000012397766,22.0039196014404,22.7876720428467,34.3773994445801,35.0952835083008,46.8850936889648,45.8656387329102,28,181,155,44,2059,775,359,"Amajyepfo","Nyaruguru",NA,1615,20.1370576284771,-9.375,26.625,100,40,0,"High",31.0773493408424
29.6317,-2.8,23.8999996185303,20.2000007629395,395,241,34.0999984741211,36.4000015258789,119.199996948242,122.800003051758,7.69999980926514,6.90000009536743,111,40.4000015258789,102,57,95,61,33582,4589,18.2000007629395,13.1000003814697,7.69999980926514,7.19999980926514,5.25,5.23000001907349,7.69999980926514,4.82999992370605,44.7999992370605,42.2000007629395,19.4200000762939,19.2800006866455,"silty clay loam","clay loam",3.64000010490417,2.62000012397766,22.0039196014404,22.7876720428467,34.3773994445801,35.0952835083008,46.8850936889648,45.8656387329102,28,181,155,44,2059,775,359,"Amajyepfo","Nyaruguru",NA,1615,20.1370576284771,-9.375,26.625,100,40,0,"Very high",38.9207144045643
29.6817,-2.8,22.1000003814697,18.6000003814697,430,267,34.2999992370605,36.9000015258789,123.099998474121,126,8,7.59999990463257,107.199996948242,39.2000007629395,101,57,117,76,18986,2674,17.3999996185303,12,10.1999998092651,9.5,5.34999990463257,5.32000017166138,7.59999990463257,4.69000005722046,45.2999992370605,42.9000015258789,20.75,20.7600002288818,"silty clay loam","clay loam",3.48000001907349,2.40000009536743,22.0516796112061,22.9895610809326,34.3049087524414,35.1406707763672,46.5473976135254,45.4737434387207,28,196,157,54,1781,937,337,"Amajyepfo","Nyaruguru","Central plateau",1484,5.77806458457484,-21.625,23.125,0,0,10,"Very low",12.1866397790286
29.6817,-2.8,22.1000003814697,18.6000003814697,430,267,34.2999992370605,36.9000015258789,123.099998474121,126,8,7.59999990463257,107.199996948242,39.2000007629395,101,57,117,76,18986,2674,17.3999996185303,12,10.1999998092651,9.5,5.34999990463257,5.32000017166138,7.59999990463257,4.69000005722046,45.2999992370605,42.9000015258789,20.75,20.7600002288818,"silty clay loam","clay loam",3.48000001907349,2.40000009536743,22.0516796112061,22.9895610809326,34.3049087524414,35.1406707763672,46.5473976135254,45.4737434387207,28,196,157,54,1781,937,337,"Amajyepfo","Nyaruguru","Central plateau",1484,5.77806458457484,-21.625,23.125,0,0,10,"Low",12.2954019647416
29.6817,-2.8,22.1000003814697,18.6000003814697,430,267,34.2999992370605,36.9000015258789,123.099998474121,126,8,7.59999990463257,107.199996948242,39.2000007629395,101,57,117,76,18986,2674,17.3999996185303,12,10.1999998092651,9.5,5.34999990463257,5.32000017166138,7.59999990463257,4.69000005722046,45.2999992370605,42.9000015258789,20.75,20.7600002288818,"silty clay loam","clay loam",3.48000001907349,2.40000009536743,22.0516796112061,22.9895610809326,34.3049087524414,35.1406707763672,46.5473976135254,45.4737434387207,28,196,157,54,1781,937,337,"Amajyepfo","Nyaruguru","Central plateau",1484,5.77806458457484,-21.625,23.125,0,0,10,"Medium",6.58507977116214
29.6817,-2.8,22.1000003814697,18.6000003814697,430,267,34.2999992370605,36.9000015258789,123.099998474121,126,8,7.59999990463257,107.199996948242,39.2000007629395,101,57,117,76,18986,2674,17.3999996185303,12,10.1999998092651,9.5,5.34999990463257,5.32000017166138,7.59999990463257,4.69000005722046,45.2999992370605,42.9000015258789,20.75,20.7600002288818,"silty clay loam","clay loam",3.48000001907349,2.40000009536743,22.0516796112061,22.9895610809326,34.3049087524414,35.1406707763672,46.5473976135254,45.4737434387207,28,196,157,54,1781,937,337,"Amajyepfo","Nyaruguru","Central plateau",1484,5.77806458457484,-21.625,23.125,0,0,10,"High",14.0606252305925
29.6817,-2.8,22.1000003814697,18.6000003814697,430,267,34.2999992370605,36.9000015258789,123.099998474121,126,8,7.59999990463257,107.199996948242,39.2000007629395,101,57,117,76,18986,2674,17.3999996185303,12,10.1999998092651,9.5,5.34999990463257,5.32000017166138,7.59999990463257,4.69000005722046,45.2999992370605,42.9000015258789,20.75,20.7600002288818,"silty clay loam","clay loam",3.48000001907349,2.40000009536743,22.0516796112061,22.9895610809326,34.3049087524414,35.1406707763672,46.5473976135254,45.4737434387207,28,196,157,54,1781,937,337,"Amajyepfo","Nyaruguru","Central plateau",1484,5.77806458457484,-21.625,23.125,0,0,10,"Very high",17.569309287401
29.6917,-2.8,23.6000003814697,19,462,270,33.5999984741211,36.2000007629395,127.199996948242,129.800003051758,8.39999961853027,7.80000019073486,106.099998474121,38.2000007629395,103,57,119,84,19722,2178,17.6000003814697,11.5,9,8.19999980926514,5.34999990463257,5.30999994277954,7.40000009536743,4.6399998664856,46.7999992370605,44.2999992370605,19.3799991607666,19.25,"silty clay loam","clay loam",3.51999998092651,2.29999995231628,21.7204704284668,22.5826854705811,33.8395843505859,34.5878601074219,46.3846435546875,45.0913314819336,32,201,169,58,1786,1070,315,"Amajyepfo","Nyaruguru","Mayaga",1536,15.5204359937269,0.375,20.375,10,0,10,"Very low",12.0844384936341
29.6917,-2.8,23.6000003814697,19,462,270,33.5999984741211,36.2000007629395,127.199996948242,129.800003051758,8.39999961853027,7.80000019073486,106.099998474121,38.2000007629395,103,57,119,84,19722,2178,17.6000003814697,11.5,9,8.19999980926514,5.34999990463257,5.30999994277954,7.40000009536743,4.6399998664856,46.7999992370605,44.2999992370605,19.3799991607666,19.25,"silty clay loam","clay loam",3.51999998092651,2.29999995231628,21.7204704284668,22.5826854705811,33.8395843505859,34.5878601074219,46.3846435546875,45.0913314819336,32,201,169,58,1786,1070,315,"Amajyepfo","Nyaruguru","Mayaga",1536,15.5204359937269,0.375,20.375,10,0,10,"Low",12.3415178385006
29.6917,-2.8,23.6000003814697,19,462,270,33.5999984741211,36.2000007629395,127.199996948242,129.800003051758,8.39999961853027,7.80000019073486,106.099998474121,38.2000007629395,103,57,119,84,19722,2178,17.6000003814697,11.5,9,8.19999980926514,5.34999990463257,5.30999994277954,7.40000009536743,4.6399998664856,46.7999992370605,44.2999992370605,19.3799991607666,19.25,"silty clay loam","clay loam",3.51999998092651,2.29999995231628,21.7204704284668,22.5826854705811,33.8395843505859,34.5878601074219,46.3846435546875,45.0913314819336,32,201,169,58,1786,1070,315,"Amajyepfo","Nyaruguru","Mayaga",1536,15.5204359937269,0.375,20.375,10,0,10,"Medium",6.73569471303225
29.6917,-2.8,23.6000003814697,19,462,270,33.5999984741211,36.2000007629395,127.199996948242,129.800003051758,8.39999961853027,7.80000019073486,106.099998474121,38.2000007629395,103,57,119,84,19722,2178,17.6000003814697,11.5,9,8.19999980926514,5.34999990463257,5.30999994277954,7.40000009536743,4.6399998664856,46.7999992370605,44.2999992370605,19.3799991607666,19.25,"silty clay loam","clay loam",3.51999998092651,2.29999995231628,21.7204704284668,22.5826854705811,33.8395843505859,34.5878601074219,46.3846435546875,45.0913314819336,32,201,169,58,1786,1070,315,"Amajyepfo","Nyaruguru","Mayaga",1536,15.5204359937269,0.375,20.375,10,0,10,"High",15.8043050395973
29.6917,-2.8,23.6000003814697,19,462,270,33.5999984741211,36.2000007629395,127.199996948242,129.800003051758,8.39999961853027,7.80000019073486,106.099998474121,38.2000007629395,103,57,119,84,19722,2178,17.6000003814697,11.5,9,8.19999980926514,5.34999990463257,5.30999994277954,7.40000009536743,4.6399998664856,46.7999992370605,44.2999992370605,19.3799991607666,19.25,"silty clay loam","clay loam",3.51999998092651,2.29999995231628,21.7204704284668,22.5826854705811,33.8395843505859,34.5878601074219,46.3846435546875,45.0913314819336,32,201,169,58,1786,1070,315,"Amajyepfo","Nyaruguru","Mayaga",1536,15.5204359937269,0.375,20.375,10,0,10,"Very high",18.9410202672746
29.7017,-2.8,22.7000007629395,18.2999992370605,450,255,34.2999992370605,37.0999984741211,128.5,131.100006103516,7.90000009536743,7.5,103,37.5,99,55,117,78,17913,1967,17.2999992370605,11.1999998092651,9,8.30000019073486,5.34000015258789,5.30000019073486,7.30000019073486,4.48999977111816,46.9000015258789,44.5,19.2299995422363,19.1100006103516,"silty clay loam","clay loam",3.45999979972839,2.24000000953674,22.0733242034912,23.0622081756592,34.1121520996094,34.9842185974121,46.2247734069824,45.0135154724121,30,206,167,61,1814,940,331,"Amajyepfo","Gisagara","Mayaga",1534,19.8970145098211,7,27.5,20,0,10,"Very low",9.7871029218973
29.7017,-2.8,22.7000007629395,18.2999992370605,450,255,34.2999992370605,37.0999984741211,128.5,131.100006103516,7.90000009536743,7.5,103,37.5,99,55,117,78,17913,1967,17.2999992370605,11.1999998092651,9,8.30000019073486,5.34000015258789,5.30000019073486,7.30000019073486,4.48999977111816,46.9000015258789,44.5,19.2299995422363,19.1100006103516,"silty clay loam","clay loam",3.45999979972839,2.24000000953674,22.0733242034912,23.0622081756592,34.1121520996094,34.9842185974121,46.2247734069824,45.0135154724121,30,206,167,61,1814,940,331,"Amajyepfo","Gisagara","Mayaga",1534,19.8970145098211,7,27.5,20,0,10,"Low",12.4636786304903
29.7017,-2.8,22.7000007629395,18.2999992370605,450,255,34.2999992370605,37.0999984741211,128.5,131.100006103516,7.90000009536743,7.5,103,37.5,99,55,117,78,17913,1967,17.2999992370605,11.1999998092651,9,8.30000019073486,5.34000015258789,5.30000019073486,7.30000019073486,4.48999977111816,46.9000015258789,44.5,19.2299995422363,19.1100006103516,"silty clay loam","clay loam",3.45999979972839,2.24000000953674,22.0733242034912,23.0622081756592,34.1121520996094,34.9842185974121,46.2247734069824,45.0135154724121,30,206,167,61,1814,940,331,"Amajyepfo","Gisagara","Mayaga",1534,19.8970145098211,7,27.5,20,0,10,"Medium",13.3403941191603
29.7017,-2.8,22.7000007629395,18.2999992370605,450,255,34.2999992370605,37.0999984741211,128.5,131.100006103516,7.90000009536743,7.5,103,37.5,99,55,117,78,17913,1967,17.2999992370605,11.1999998092651,9,8.30000019073486,5.34000015258789,5.30000019073486,7.30000019073486,4.48999977111816,46.9000015258789,44.5,19.2299995422363,19.1100006103516,"silty clay loam","clay loam",3.45999979972839,2.24000000953674,22.0733242034912,23.0622081756592,34.1121520996094,34.9842185974121,46.2247734069824,45.0135154724121,30,206,167,61,1814,940,331,"Amajyepfo","Gisagara","Mayaga",1534,19.8970145098211,7,27.5,20,0,10,"High",22.0482803686964
